CD_SETOR,CD_AGSN,NM_AGSN,CD_MUNICIP,NM_MUNICIP,CD_UF,SG_UF
230440075130021,23044000133,TRILHO II,2304400,FORTALEZA,23,CE
230440075130028,23044000366,RAMPA - SÃO SALVADOR,2304400,FORTALEZA,23,CE
230440075130031,23044000040,CRUZEIRO/ITAPEROABA,2304400,FORTALEZA,23,CE
230440075130032,23044000040,CRUZEIRO/ITAPEROABA,2304400,FORTALEZA,23,CE
230440075130039,23044000071,ITAPERI,2304400,FORTALEZA,23,CE
230440075130060,23044000052,FELICIDADE,2304400,FORTALEZA,23,CE
230440075130062,23044000067,ICOMACEDO,2304400,FORTALEZA,23,CE
230440075130063,23044000067,ICOMACEDO,2304400,FORTALEZA,23,CE
230440075130075,23044000139,VILA QUEZADO,2304400,FORTALEZA,23,CE
230440075130152,23044000309,SERGIPE,2304400,FORTALEZA,23,CE
230440075130157,23044000118,ROMAC,2304400,FORTALEZA,23,CE
230440075130159,23044000174,CANAL (RUA PARAÍBA),2304400,FORTALEZA,23,CE
230440075130160,23044000304,COUTO FERNANDES / FAVELA DO OITO,2304400,FORTALEZA,23,CE
230440075130161,23044000304,COUTO FERNANDES / FAVELA DO OITO,2304400,FORTALEZA,23,CE
230440075130162,23044000305,SEM DENOMINAÇÃO 40,2304400,FORTALEZA,23,CE
230440075130186,23044000376,VILA CASTILHO - NOVA DIVINÉIS,2304400,FORTALEZA,23,CE
230440075130202,23044000355,LIVREIRO GUALTER,2304400,FORTALEZA,23,CE
230440075130213,23044000081,LAGAMAR,2304400,FORTALEZA,23,CE
230440075130218,23044000081,LAGAMAR,2304400,FORTALEZA,23,CE
230440075130219,23044000081,LAGAMAR,2304400,FORTALEZA,23,CE
230440075130220,23044000081,LAGAMAR,2304400,FORTALEZA,23,CE
230440075130233,23044000307,SEM DENOMINAÇÃO 42,2304400,FORTALEZA,23,CE
230440075130234,23044000307,SEM DENOMINAÇÃO 42,2304400,FORTALEZA,23,CE
230440075130243,23044000028,AQUI FICO,2304400,FORTALEZA,23,CE
230440075130247,23044000377,VILA ROLIM - BOA VISTA,2304400,FORTALEZA,23,CE
230440075130268,23044000352,FUTURO MELHOR - PLANALTO PICI,2304400,FORTALEZA,23,CE
230440075130276,23044000104,PAPOUCO,2304400,FORTALEZA,23,CE
230440075130277,23044000104,PAPOUCO,2304400,FORTALEZA,23,CE
230440075130278,23044000104,PAPOUCO,2304400,FORTALEZA,23,CE
230440075130283,23044000062,GUIMARÃES,2304400,FORTALEZA,23,CE
230440075130290,23044000303,ENTRADA DA LUA,2304400,FORTALEZA,23,CE
230440075130294,23044000062,GUIMARÃES,2304400,FORTALEZA,23,CE
230440075130325,23044000337,GARIBALDE,2304400,FORTALEZA,23,CE
230440075130358,23044000304,COUTO FERNANDES / FAVELA DO OITO,2304400,FORTALEZA,23,CE
230440075130373,23044000347,COMUNIDADE PANTANAL DO LAGAMAR,2304400,FORTALEZA,23,CE
230440075130374,23044000081,LAGAMAR,2304400,FORTALEZA,23,CE
230440075130381,23044000344,COMUNIDADE DO CAL,2304400,FORTALEZA,23,CE
230440075130397,23044000303,ENTRADA DA LUA,2304400,FORTALEZA,23,CE
230470705000004,23047070001,DO OUTEIRO,2304707,GRANJA,23,CE
230495405000006,23049540001,SEM DENOMINAÇÃO,2304954,GUAIÚBA,23,CE
230495405000016,23049540004,ALTO DO CEMITÉRIO,2304954,GUAIÚBA,23,CE
230495410000002,23049540002,SEM TERRA,2304954,GUAIÚBA,23,CE
230495410000004,23049540003,DO TRILHO,2304954,GUAIÚBA,23,CE
230495410000005,23049540002,SEM TERRA,2304954,GUAIÚBA,23,CE
230495415000001,23049540002,SEM TERRA,2304954,GUAIÚBA,23,CE
230625605000012,23062560003,OCUPAÇÃO,2306256,ITAITINGA,23,CE
230625605000029,23062560003,OCUPAÇÃO,2306256,ITAITINGA,23,CE
230730405000193,23073040002,HORTO,2307304,JUAZEIRO DO NORTE,23,CE
230730405000194,23073040002,HORTO,2307304,JUAZEIRO DO NORTE,23,CE
230730405000195,23073040002,HORTO,2307304,JUAZEIRO DO NORTE,23,CE
230730405000196,23073040002,HORTO,2307304,JUAZEIRO DO NORTE,23,CE
230765005000094,23076500009,ALTO ALEGRE II,2307650,MARACANAÚ,23,CE
230765005000154,23076500008,BEIRA RIO,2307650,MARACANAÚ,23,CE
230765030000004,23076500001,JARDIM PARAÍSO,2307650,MARACANAÚ,23,CE
230770005000029,23077000002,NOVO PARQUE IRACEMA,2307700,MARANGUAPE,23,CE
230770005000030,23077000002,NOVO PARQUE IRACEMA,2307700,MARANGUAPE,23,CE
230770005000056,23077000002,NOVO PARQUE IRACEMA,2307700,MARANGUAPE,23,CE
230770005000057,23077000002,NOVO PARQUE IRACEMA,2307700,MARANGUAPE,23,CE
230770005000067,23077000001,VILA LUCIANA,2307700,MARANGUAPE,23,CE
230970633000012,23097060001,FAVELA DA ALTA TENSÃO,2309706,PACATUBA,23,CE
230970633000016,23097060001,FAVELA DA ALTA TENSÃO,2309706,PACATUBA,23,CE
231070405000011,23107040001,SEM DENOMINAÇÃO,2310704,PENTECOSTE,23,CE
231070405000012,23107040001,SEM DENOMINAÇÃO,2310704,PENTECOSTE,23,CE
231070405000034,23107040001,SEM DENOMINAÇÃO,2310704,PENTECOSTE,23,CE
231070405000036,23107040001,SEM DENOMINAÇÃO,2310704,PENTECOSTE,23,CE
231130605000055,23113060001,MONTE ALEGRE,2311306,QUIXADÁ,23,CE
231270005000011,23127000001,ALTO DO CRUZEIRO,2312700,SENADOR POMPEU,23,CE
240800305000031,24080030003,FORNO VELHO,2408003,MOSSORÓ,24,RN
240800305000171,24080030005,SANTA HELENA,2408003,MOSSORÓ,24,RN
240800305000229,24080030002,FIO,2408003,MOSSORÓ,24,RN
240800305000234,24080030004,WILSON ROSADO,2408003,MOSSORÓ,24,RN
240800305000266,24080030001,TRANQUILIM,2408003,MOSSORÓ,24,RN
240810205060028,24081020050,POMPÉIA,2408102,NATAL,24,RN
240810205060032,24081020050,POMPÉIA,2408102,NATAL,24,RN
240810205060033,24081020051,RAIO DE SOL,2408102,NATAL,24,RN
240810205060046,24081020038,BEIRA RIO,2408102,NATAL,24,RN
240810205060076,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060077,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060078,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060079,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060126,24081020053,GRAMORÉ,2408102,NATAL,24,RN
240810205060146,24081020050,POMPÉIA,2408102,NATAL,24,RN
240810205060182,24081020070,BOA SORTE,2408102,NATAL,24,RN
240810205060183,24081020070,BOA SORTE,2408102,NATAL,24,RN
240810205060184,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060185,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060186,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060187,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060194,24081020048,JOSÉ SARNEY,2408102,NATAL,24,RN
240810205060205,24081020050,POMPÉIA,2408102,NATAL,24,RN
240810205060208,24081020050,POMPÉIA,2408102,NATAL,24,RN
240810205060209,24081020050,POMPÉIA,2408102,NATAL,24,RN
240810205060211,24081020046,ÁFRICA,2408102,NATAL,24,RN
240810205060212,24081020046,ÁFRICA,2408102,NATAL,24,RN
240810205060224,24081020050,POMPÉIA,2408102,NATAL,24,RN
240810205060245,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060247,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060273,24081020050,POMPÉIA,2408102,NATAL,24,RN
240810205060292,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060293,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060294,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060295,24081020052,ALIANÇA,2408102,NATAL,24,RN
240810205060302,24081020050,POMPÉIA,2408102,NATAL,24,RN
240810205060303,24081020050,POMPÉIA,2408102,NATAL,24,RN
240810205060306,24081020046,ÁFRICA,2408102,NATAL,24,RN
240810205060307,24081020046,ÁFRICA,2408102,NATAL,24,RN
240810205060308,24081020048,JOSÉ SARNEY,2408102,NATAL,24,RN
240810205060309,24081020048,JOSÉ SARNEY,2408102,NATAL,24,RN
240810205060310,24081020048,JOSÉ SARNEY,2408102,NATAL,24,RN
240810205060311,24081020046,ÁFRICA,2408102,NATAL,24,RN
240810205070010,24081020055,COQUEIROS,2408102,NATAL,24,RN
240810205070012,24081020055,COQUEIROS,2408102,NATAL,24,RN
240810205070075,24081020034,LAGOINHA,2408102,NATAL,24,RN
240810205070152,24081020056,TENENTE PROCÓPIO,2408102,NATAL,24,RN
240810205080003,24081020001,AREADO,2408102,NATAL,24,RN
240810205080011,24081020007,MARUIM,2408102,NATAL,24,RN
240810205080036,24081020069,APARECIDA,2408102,NATAL,24,RN
240810205080037,24081020069,APARECIDA,2408102,NATAL,24,RN
240810205080038,24081020049,MÃE LUIZA,2408102,NATAL,24,RN
240810205080039,24081020049,MÃE LUIZA,2408102,NATAL,24,RN
240810205080040,24081020069,APARECIDA,2408102,NATAL,24,RN
240810205080041,24081020049,MÃE LUIZA,2408102,NATAL,24,RN
240810205080042,24081020071,BARRO DURO,2408102,NATAL,24,RN
240810205080043,24081020049,MÃE LUIZA,2408102,NATAL,24,RN
240810205080044,24081020003,SOPAPO,2408102,NATAL,24,RN
240810205080045,24081020049,MÃE LUIZA,2408102,NATAL,24,RN
240810205080046,24081020072,ALTO DA COLINA,2408102,NATAL,24,RN
240810205080047,24081020072,ALTO DA COLINA,2408102,NATAL,24,RN
240810205080048,24081020069,APARECIDA,2408102,NATAL,24,RN
240810205080116,24081020068,OCIDENTAL DE CIMA,2408102,NATAL,24,RN
240810205080123,24081020001,AREADO,2408102,NATAL,24,RN
240810205080126,24081020057,OCIDENTAL DE BAIXO,2408102,NATAL,24,RN
240810205080131,24081020039,SÃO JOSÉ DO JACÓ,2408102,NATAL,24,RN
240810205080136,24081020049,MÃE LUIZA,2408102,NATAL,24,RN
240810205080137,24081020049,MÃE LUIZA,2408102,NATAL,24,RN
240810205080138,24081020072,ALTO DA COLINA,2408102,NATAL,24,RN
240810205080139,24081020072,ALTO DA COLINA,2408102,NATAL,24,RN
240810205080140,24081020072,ALTO DA COLINA,2408102,NATAL,24,RN
240810205080156,24081020058,FORMIGUEIRO,2408102,NATAL,24,RN
240810205080159,24081020008,PASSO DA PÁTRIA,2408102,NATAL,24,RN
240810205080160,24081020057,OCIDENTAL DE BAIXO,2408102,NATAL,24,RN
240810205080161,24081020045,BRASÍLIA,2408102,NATAL,24,RN
240810205080162,24081020045,BRASÍLIA,2408102,NATAL,24,RN
240810205080163,24081020044,VIETNÃ,2408102,NATAL,24,RN
240810205080164,24081020045,BRASÍLIA,2408102,NATAL,24,RN
240810205090031,24081020035,PLANALTO,2408102,NATAL,24,RN
240810205090041,24081020059,ALTO DOS GUARAPES,2408102,NATAL,24,RN
240810205090051,24081020040,BARREIROS,2408102,NATAL,24,RN
240810205090052,24081020041,LAVADEIRAS,2408102,NATAL,24,RN
240810205090055,24081020061,ALTA TENSÃO,2408102,NATAL,24,RN
240810205090059,24081020002,DO FIO,2408102,NATAL,24,RN
240810205090065,24081020062,FIO / ALEMÃO,2408102,NATAL,24,RN
240810205090080,24081020063,CRUZEIRO,2408102,NATAL,24,RN
240810205090084,24081020064,MERETO,2408102,NATAL,24,RN
240810205090091,24081020042,DO CURTUME,2408102,NATAL,24,RN
240810205090096,24081020037,MOSQUITO,2408102,NATAL,24,RN
240810205090101,24081020065,NOVO HORIZONTE,2408102,NATAL,24,RN
240810205090121,24081020065,NOVO HORIZONTE,2408102,NATAL,24,RN
240810205090122,24081020065,NOVO HORIZONTE,2408102,NATAL,24,RN
240810205090123,24081020065,NOVO HORIZONTE,2408102,NATAL,24,RN
240810205090127,24081020066,TREZE DE MAIO,2408102,NATAL,24,RN
240810205090128,24081020066,TREZE DE MAIO,2408102,NATAL,24,RN
240810205090164,24081020002,DO FIO,2408102,NATAL,24,RN
240810205090166,24081020067,ALEMÃO,2408102,NATAL,24,RN
240810205090171,24081020043,MARÉ OU SALGADINHO,2408102,NATAL,24,RN
240810205090194,24081020040,BARREIROS,2408102,NATAL,24,RN
240810205090202,24081020067,ALEMÃO,2408102,NATAL,24,RN
240810205090207,24081020036,CAMBOIM,2408102,NATAL,24,RN
240810205090213,24081020042,DO CURTUME,2408102,NATAL,24,RN
240810205090217,24081020037,MOSQUITO,2408102,NATAL,24,RN
240810205090243,24081020043,MARÉ OU SALGADINHO,2408102,NATAL,24,RN
240810205090244,24081020043,MARÉ OU SALGADINHO,2408102,NATAL,24,RN
250180705000027,25018070003,CINCO BOCAS,2501807,BAYEUX,25,PB
250180705000073,25018070008,PORTO DA OFICINA,2501807,BAYEUX,25,PB
250180705000076,25018070001,DO SISAL,2501807,BAYEUX,25,PB
250180705000078,25018070010,SÃO LOURENÇO,2501807,BAYEUX,25,PB
250180705000095,25018070002,MUTIRÃO,2501807,BAYEUX,25,PB
250180705000096,25018070002,MUTIRÃO,2501807,BAYEUX,25,PB
250180705000097,25018070003,CINCO BOCAS,2501807,BAYEUX,25,PB
250180705000101,25018070003,CINCO BOCAS,2501807,BAYEUX,25,PB
250180705000109,25018070006,CHESF,2501807,BAYEUX,25,PB
250180705000115,25018070007,SANHAUÁ,2501807,BAYEUX,25,PB
250180705000116,25018070008,PORTO DA OFICINA,2501807,BAYEUX,25,PB
250180705000121,25018070011,PORTO DO MOINHO,2501807,BAYEUX,25,PB
250320905000035,25032090001,CASTELINHO,2503209,CABEDELO,25,PB
250320905000077,25032090004,JARDIM GAMA,2503209,CABEDELO,25,PB
250320905000078,25032090005,JARDIM AMERICA,2503209,CABEDELO,25,PB
250320925000008,25032090003,SALINAS RIBAMAR,2503209,CABEDELO,25,PB
250400905000067,25040090012,TAMBOR,2504009,CAMPINA GRANDE,25,PB
250400905000068,25040090012,TAMBOR,2504009,CAMPINA GRANDE,25,PB
250400905000112,25040090005,CENTENÁRIO,2504009,CAMPINA GRANDE,25,PB
250400905000203,25040090006,LINHA FÉRREA,2504009,CAMPINA GRANDE,25,PB
250400905000204,25040090002,ARAXÁ,2504009,CAMPINA GRANDE,25,PB
250400905000211,25040090008,NOVA BRASÍLIA,2504009,CAMPINA GRANDE,25,PB
250400905000219,25040090003,BROTO MOTEL,2504009,CAMPINA GRANDE,25,PB
250400905000236,25040090011,RIACHO BODOCONGÓ,2504009,CAMPINA GRANDE,25,PB
250400905000239,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000240,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000241,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000242,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000243,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000244,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000245,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000246,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000247,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000252,25040090013,TRÊS IRMÃOS,2504009,CAMPINA GRANDE,25,PB
250400905000256,25040090004,CATINGUEIRA,2504009,CAMPINA GRANDE,25,PB
250400905000257,25040090004,CATINGUEIRA,2504009,CAMPINA GRANDE,25,PB
250400905000259,25040090004,CATINGUEIRA,2504009,CAMPINA GRANDE,25,PB
250400905000261,25040090004,CATINGUEIRA,2504009,CAMPINA GRANDE,25,PB
250400905000295,25040090010,RAMADINHA II,2504009,CAMPINA GRANDE,25,PB
250400905000296,25040090010,RAMADINHA II,2504009,CAMPINA GRANDE,25,PB
250400905000297,25040090010,RAMADINHA II,2504009,CAMPINA GRANDE,25,PB
250400905000315,25040090020,SERROTÃO,2504009,CAMPINA GRANDE,25,PB
250400905000328,25040090008,NOVA BRASÍLIA,2504009,CAMPINA GRANDE,25,PB
250400905000329,25040090008,NOVA BRASÍLIA,2504009,CAMPINA GRANDE,25,PB
250400905000344,25040090008,NOVA BRASÍLIA,2504009,CAMPINA GRANDE,25,PB
250400905000347,25040090008,NOVA BRASÍLIA,2504009,CAMPINA GRANDE,25,PB
250400905000350,25040090002,ARAXÁ,2504009,CAMPINA GRANDE,25,PB
250400905000401,25040090014,VILA TEIMOSA,2504009,CAMPINA GRANDE,25,PB
250400905000406,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000407,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000408,25040090009,PEDREGAL,2504009,CAMPINA GRANDE,25,PB
250400905000439,25040090012,TAMBOR,2504009,CAMPINA GRANDE,25,PB
250400905000441,25040090015,ESTAÇÃO VELHA,2504009,CAMPINA GRANDE,25,PB
250400905000442,25040090018,PRIQUITO,2504009,CAMPINA GRANDE,25,PB
250400905000443,25040090019,CSU,2504009,CAMPINA GRANDE,25,PB
250400905000445,25040090016,JARDIM CONTINENTAL,2504009,CAMPINA GRANDE,25,PB
250400905000447,25040090017,MALVINAS,2504009,CAMPINA GRANDE,25,PB
250750705000011,25075070016,DA MATA - SÃO GERALDO,2507507,JOÃO PESSOA,25,PB
250750705000012,25075070016,DA MATA - SÃO GERALDO,2507507,JOÃO PESSOA,25,PB
250750705000019,25075070016,DA MATA - SÃO GERALDO,2507507,JOÃO PESSOA,25,PB
250750705000049,25075070051,PADRE HILDON,2507507,JOÃO PESSOA,25,PB
250750705000050,25075070051,PADRE HILDON,2507507,JOÃO PESSOA,25,PB
250750705000054,25075070030,SÃO RAFAEL,2507507,JOÃO PESSOA,25,PB
250750705000068,25075070024,TIMBÓ,2507507,JOÃO PESSOA,25,PB
250750705000069,25075070024,TIMBÓ,2507507,JOÃO PESSOA,25,PB
250750705000077,25075070017,CEMITÉRIO - PAULO AFONSO I,2507507,JOÃO PESSOA,25,PB
250750705000091,25075070002,BOA ESPERANÇA - PEDRA BRANCA,2507507,JOÃO PESSOA,25,PB
250750705000092,25075070002,BOA ESPERANÇA - PEDRA BRANCA,2507507,JOÃO PESSOA,25,PB
250750705000094,25075070079,JARDIM BOM SAMARITANO,2507507,JOÃO PESSOA,25,PB
250750705000095,25075070079,JARDIM BOM SAMARITANO,2507507,JOÃO PESSOA,25,PB
250750705000103,25075070034,DA TAIPA,2507507,JOÃO PESSOA,25,PB
250750705000107,25075070003,RIACHO DOCE,2507507,JOÃO PESSOA,25,PB
250750705000131,25075070012,SATURNINO DE BRITO,2507507,JOÃO PESSOA,25,PB
250750705000132,25075070063,SANTA EMÍLIA DE RODAT,2507507,JOÃO PESSOA,25,PB
250750705000137,25075070012,SATURNINO DE BRITO,2507507,JOÃO PESSOA,25,PB
250750705000138,25075070049,RENASCER,2507507,JOÃO PESSOA,25,PB
250750705000160,25075070035,NOVA VIDA,2507507,JOÃO PESSOA,25,PB
250750705000177,25075070036,LARANJEIRAS,2507507,JOÃO PESSOA,25,PB
250750705000178,25075070036,LARANJEIRAS,2507507,JOÃO PESSOA,25,PB
250750705000202,25075070022,NOVA REPÚBLICA - MANGUE SECO,2507507,JOÃO PESSOA,25,PB
250750705000203,25075070022,NOVA REPÚBLICA - MANGUE SECO,2507507,JOÃO PESSOA,25,PB
250750705000218,25075070001,MARIA DE NAZARÉ,2507507,JOÃO PESSOA,25,PB
250750705000219,25075070001,MARIA DE NAZARÉ,2507507,JOÃO PESSOA,25,PB
250750705000241,25075070074,CABRAL BATISTA,2507507,JOÃO PESSOA,25,PB
250750705000250,25075070075,NINHO DA PERUA,2507507,JOÃO PESSOA,25,PB
250750705000253,25075070057,DO BALEADO,2507507,JOÃO PESSOA,25,PB
250750705000255,25075070020,INDEPENDÊNCIA,2507507,JOÃO PESSOA,25,PB
250750705000256,25075070021,BOLA NA REDE,2507507,JOÃO PESSOA,25,PB
250750705000259,25075070080,REDENÇÃO - BURACO DA GIA - ARATU,2507507,JOÃO PESSOA,25,PB
250750705000261,25075070080,REDENÇÃO - BURACO DA GIA - ARATU,2507507,JOÃO PESSOA,25,PB
250750705000264,25075070050,FREI VITAL - PORTO DO CAPIM - 15 DE NOV - NASSAU E NOVA II,2507507,JOÃO PESSOA,25,PB
250750705000274,25075070045,"DO ""S""",2507507,JOÃO PESSOA,25,PB
250750705000276,25075070007,ASA BRANCA,2507507,JOÃO PESSOA,25,PB
250750705000281,25075070046,VILA JAPONESA,2507507,JOÃO PESSOA,25,PB
250750705000282,25075070047,DO RIACHO,2507507,JOÃO PESSOA,25,PB
250750705000289,25075070031,DO CANO,2507507,JOÃO PESSOA,25,PB
250750705000305,25075070019,IPÊS I E II - TANCREDO NEVES,2507507,JOÃO PESSOA,25,PB
250750705000306,25075070019,IPÊS I E II - TANCREDO NEVES,2507507,JOÃO PESSOA,25,PB
250750705000313,25075070082,MANGUE,2507507,JOÃO PESSOA,25,PB
250750705000322,25075070025,SÃO DOMINGOS - RABO DE GALO,2507507,JOÃO PESSOA,25,PB
250750705000348,25075070041,DA FEIRINHA,2507507,JOÃO PESSOA,25,PB
250750705000379,25075070042,CAMPO DO AMERICANO,2507507,JOÃO PESSOA,25,PB
250750705000380,25075070006,NOVA ESPERANÇA,2507507,JOÃO PESSOA,25,PB
250750705000412,25075070078,BANANEIRAS,2507507,JOÃO PESSOA,25,PB
250750705000417,25075070033,GAUCHINHA II,2507507,JOÃO PESSOA,25,PB
250750705000420,25075070035,NOVA VIDA,2507507,JOÃO PESSOA,25,PB
250750705000422,25075070034,DA TAIPA,2507507,JOÃO PESSOA,25,PB
250750705000439,25075070077,ACAMPAMENTO 5 DE JULHO,2507507,JOÃO PESSOA,25,PB
250750705000442,25075070013,JARDIM DA MÔNICA - MIRAMANGUE - BEIRA DA LINHA,2507507,JOÃO PESSOA,25,PB
250750705000443,25075070013,JARDIM DA MÔNICA - MIRAMANGUE - BEIRA DA LINHA,2507507,JOÃO PESSOA,25,PB
250750705000446,25075070081,VILA TEIMOSA - J. COQUEIRAL - VEM-VEM - BEIRA MOLHADA I,2507507,JOÃO PESSOA,25,PB
250750705000447,25075070081,VILA TEIMOSA - J. COQUEIRAL - VEM-VEM - BEIRA MOLHADA I,2507507,JOÃO PESSOA,25,PB
250750705000448,25075070081,VILA TEIMOSA - J. COQUEIRAL - VEM-VEM - BEIRA MOLHADA I,2507507,JOÃO PESSOA,25,PB
250750705000449,25075070081,VILA TEIMOSA - J. COQUEIRAL - VEM-VEM - BEIRA MOLHADA I,2507507,JOÃO PESSOA,25,PB
250750705000450,25075070081,VILA TEIMOSA - J. COQUEIRAL - VEM-VEM - BEIRA MOLHADA I,2507507,JOÃO PESSOA,25,PB
250750705000451,25075070081,VILA TEIMOSA - J. COQUEIRAL - VEM-VEM - BEIRA MOLHADA I,2507507,JOÃO PESSOA,25,PB
250750705000452,25075070081,VILA TEIMOSA - J. COQUEIRAL - VEM-VEM - BEIRA MOLHADA I,2507507,JOÃO PESSOA,25,PB
250750705000453,25075070081,VILA TEIMOSA - J. COQUEIRAL - VEM-VEM - BEIRA MOLHADA I,2507507,JOÃO PESSOA,25,PB
250750705000454,25075070081,VILA TEIMOSA - J. COQUEIRAL - VEM-VEM - BEIRA MOLHADA I,2507507,JOÃO PESSOA,25,PB
250750705000455,25075070081,VILA TEIMOSA - J. COQUEIRAL - VEM-VEM - BEIRA MOLHADA I,2507507,JOÃO PESSOA,25,PB
250750705000472,25075070038,CHATUBA III,2507507,JOÃO PESSOA,25,PB
250750705000484,25075070039,CHATUBA I,2507507,JOÃO PESSOA,25,PB
250750705000485,25075070072,SÃO JOSÉ,2507507,JOÃO PESSOA,25,PB
250750705000486,25075070072,SÃO JOSÉ,2507507,JOÃO PESSOA,25,PB
250750705000487,25075070072,SÃO JOSÉ,2507507,JOÃO PESSOA,25,PB
250750705000488,25075070072,SÃO JOSÉ,2507507,JOÃO PESSOA,25,PB
250750705000489,25075070072,SÃO JOSÉ,2507507,JOÃO PESSOA,25,PB
250750705000490,25075070072,SÃO JOSÉ,2507507,JOÃO PESSOA,25,PB
250750705000491,25075070072,SÃO JOSÉ,2507507,JOÃO PESSOA,25,PB
250750705000502,25075070044,TITO SILVA,2507507,JOÃO PESSOA,25,PB
250750705000503,25075070043,MIRAMAR,2507507,JOÃO PESSOA,25,PB
250750705000506,25075070018,SANTA BÁRBARA,2507507,JOÃO PESSOA,25,PB
250750705000558,25075070029,BARREIRA DO CABO BRANCO,2507507,JOÃO PESSOA,25,PB
250750705000565,25075070016,DA MATA - SÃO GERALDO,2507507,JOÃO PESSOA,25,PB
250750705000571,25075070054,SANTA CLARA,2507507,JOÃO PESSOA,25,PB
250750705000574,25075070017,CEMITÉRIO - PAULO AFONSO I,2507507,JOÃO PESSOA,25,PB
250750705000575,25075070057,DO BALEADO,2507507,JOÃO PESSOA,25,PB
250750705000576,25075070058,LAGOA ANTÔNIO LINS,2507507,JOÃO PESSOA,25,PB
250750705000578,25075070064,DO EUCALÍPTO,2507507,JOÃO PESSOA,25,PB
250750705000579,25075070062,DO ARAME,2507507,JOÃO PESSOA,25,PB
250750705000580,25075070061,DA CITEX,2507507,JOÃO PESSOA,25,PB
250750705000581,25075070061,DA CITEX,2507507,JOÃO PESSOA,25,PB
250750705000583,25075070063,SANTA EMÍLIA DE RODAT,2507507,JOÃO PESSOA,25,PB
250750705000589,25075070006,NOVA ESPERANÇA,2507507,JOÃO PESSOA,25,PB
250750705000590,25075070059,VILA DA PALHA - PAZ,2507507,JOÃO PESSOA,25,PB
250750705000593,25075070052,MIRAMANGUE,2507507,JOÃO PESSOA,25,PB
250750705000594,25075070067,CHATUBA II,2507507,JOÃO PESSOA,25,PB
250750705000595,25075070069,CUIÁ,2507507,JOÃO PESSOA,25,PB
250750705000618,25075070049,RENASCER,2507507,JOÃO PESSOA,25,PB
250750705000633,25075070073,BEIRA MOLHADO,2507507,JOÃO PESSOA,25,PB
250750705000656,25075070030,SÃO RAFAEL,2507507,JOÃO PESSOA,25,PB
250750705000657,25075070058,LAGOA ANTÔNIO LINS,2507507,JOÃO PESSOA,25,PB
